keysizex, offsetx, r-square-x, keysizey, offsety, r-square-y,mode,subject,touch-model,keyboard-layout,points
8.14917297800717,11.137446304786806,0.9288041436188598,13.642700642545709,140.64844530712156,0.9471817943844913,hover,wangchen1,absolute,whole,all
7.818466834370055,12.607215523944411,0.9206523664728569,11.486789040635001,138.33061893036842,0.9490294070421371,place,wangchen1,absolute,whole,all
6.9398596558259165,19.62256752532977,0.9195309623567764,12.20153093878452,130.2586477144197,0.8787490845802024,hover,cai,absolute,whole,all
5.332339039153524,25.989740977349292,0.7722410429684625,9.733932368821312,135.86470332965695,0.8018153241979719,place,cai,absolute,whole,all
6.043319524642702,17.423513508991277,0.8776736379330192,12.984242638955196,129.7131616129059,0.8423797194238528,hover,czt,absolute,whole,all
6.02001626287761,19.575940978056632,0.8685295755377305,13.485458370441897,125.0415160683519,0.8653457128757416,place,czt,absolute,whole,all
8.203217902451735,12.404278551735999,0.8947416215964663,14.730440480486507,142.33746444356711,0.8842711460096412,hover,fjy,absolute,whole,all
8.618225964710987,13.126865023505779,0.9018609821143545,14.209159948768177,143.27354047519574,0.9112388480849718,place,fjy,absolute,whole,all
7.32162164806201,11.983280047366325,0.9001735583180244,14.90075925005489,137.94998849883834,0.8492407231550633,hover,fsq,absolute,whole,all
6.068638496836672,16.33597067509175,0.8671099222271034,12.621160536142266,126.67014089059793,0.862444464743317,place,fsq,absolute,whole,all
7.589585250935994,15.500995321902543,0.9729353444497358,13.575918265434904,141.30053425739095,0.9371408024025973,hover,gsh,absolute,whole,all
7.010585002298206,18.57540305172101,0.9700884223941733,12.109055349963468,141.15791776874076,0.9473083388242385,place,gsh,absolute,whole,all
8.712922268530729,9.25980506040316,0.9361924290915047,13.570302890189044,138.98306247484197,0.927527216742356,hover,lc,absolute,whole,all
8.02949779330164,9.176131310517903,0.9336241559333499,12.526321185583214,125.65073545953506,0.7411604783901389,place,lc,absolute,whole,all
4.108919610760913,29.298154101696625,0.7244093390156946,11.083225670912977,135.06736251814596,0.8577763417003675,hover,luyiqin,absolute,whole,all
4.961777473077389,14.04949413082096,0.8549762168382729,10.256641820146852,142.14599859611593,0.9257610670962664,place,luyiqin,absolute,whole,all
6.71440241004777,8.210685483094373,0.9191404084110854,9.970572414273137,136.5619490830019,0.8530396410729468,hover,lwk,absolute,whole,all
6.7247420833544815,21.727062001675275,0.9316367232035919,8.521467133184386,137.2466910537238,0.8293523575458277,place,lwk,absolute,whole,all
8.409860400940614,9.804516987916784,0.9588555270097633,14.310011230004912,123.4024578712799,0.912562551896795,hover,lxy,absolute,whole,all
7.347652977616185,9.46888949541389,0.9466843046806721,13.284485357212002,117.18611848865663,0.9008030208752672,place,lxy,absolute,whole,all
6.9549985031252595,16.18741352899865,0.915111634016536,12.675029368212781,143.81629740020034,0.8543710478326969,hover,qdn,absolute,whole,all
6.090199531141399,19.236164716619868,0.9143445798415731,11.949408673200491,150.4604332780786,0.9081475880875072,place,qdn,absolute,whole,all
7.61336529162507,13.171369048053542,0.9096469964755207,11.834924159211132,145.3903810486069,0.9053376004242645,hover,wyd,absolute,whole,all
7.942418040049793,10.304220177320317,0.9241386431187757,11.665233817376317,150.9653244728854,0.9145772359455601,place,wyd,absolute,whole,all
12.094519285205946,-15.926831872149293,0.8780860754679616,14.015543383518265,140.9523056656101,0.9466572593378461,hover,wangchen1,absolute,half,all
11.433783430105064,-12.223609124533667,0.8374372808415566,11.948470509553307,138.00652990571274,0.949384613972613,place,wangchen1,absolute,half,all
8.23076551795753,10.815115588914125,0.8014131288060444,13.267508164429051,129.698440205277,0.9063681690001213,hover,cai,absolute,half,all
8.167533093051354,6.679637114809324,0.6521600850916238,10.430602828757753,136.61937759551267,0.8379271557626394,place,cai,absolute,half,all
9.352626029793713,-6.0174062016865335,0.8101437504586168,12.811336728559127,128.39546035950474,0.8587695268544155,hover,czt,absolute,half,all
8.877385706723498,-0.7478014732300124,0.7998185583636181,12.701549072181352,125.15389269691259,0.8617548466202837,place,czt,absolute,half,all
9.730206362103424,1.9533045231898996,0.7278284973005068,14.932471126829043,141.54973952812327,0.898618571928066,hover,fjy,absolute,half,all
9.917650851879124,4.075115247279186,0.7505342298114379,14.566882661996459,142.3288595362185,0.9117313259600373,place,fjy,absolute,half,all
8.276478464418412,5.478005548930483,0.6982374465918814,14.503506468188219,137.86859700425643,0.8466508252975038,hover,fsq,absolute,half,all
6.54179325249336,13.298200098009566,0.6717589152119747,13.036346388517666,126.10194316927183,0.8742624575233984,place,fsq,absolute,half,all
7.426348659513628,16.74142735129211,0.9042473654964819,12.866471973996793,141.8297601463177,0.9323331940668081,hover,gsh,absolute,half,all
7.195549513430473,17.47333035587684,0.9001582000570917,11.917594729755722,141.3562831313714,0.9542162877793136,place,gsh,absolute,half,all
11.834610683966249,-12.485611444525631,0.893219274712521,13.743233755984207,138.92482459411636,0.9419873794014376,hover,lc,absolute,half,all
10.396226872853502,-7.2040983768985996,0.8551618886972908,12.692257639432992,126.95834950851201,0.7916777759296436,place,lc,absolute,half,all
5.539021677073724,19.568756108683367,0.5646474024753387,10.82220419750585,134.92560333714746,0.8547055141741611,hover,luyiqin,absolute,half,all
8.373049486661529,-8.952998944393016,0.7962063770604352,10.827870796933437,142.34311532105704,0.9344108189365036,place,luyiqin,absolute,half,all
10.241563388059724,-16.338614670565953,0.8630304913765816,11.05818950331346,136.70272902666574,0.8896361348083238,hover,lwk,absolute,half,all
9.19820259030672,4.610707435510605,0.8490314674243501,9.453683732562428,137.27120596038458,0.8667208994703668,place,lwk,absolute,half,all
11.437606148619755,-11.811492096659492,0.9125926980620057,14.25602507255001,122.92659709079103,0.9141864924363857,hover,lxy,absolute,half,all
10.3951480388199,-12.493610521845461,0.8987818061505684,12.88804360941136,117.60012468039875,0.9012093185942148,place,lxy,absolute,half,all
10.307463203176818,-6.669217556020932,0.8819879944330962,12.541692122629541,144.05002952156846,0.8611484802958199,hover,qdn,absolute,half,all
9.50361238683163,-4.34378668367296,0.888603998922171,12.19153425655977,150.36735220278587,0.9220521924337448,place,qdn,absolute,half,all
10.990478285264418,-9.431863636073544,0.864722311512203,11.429590163934405,147.0613678278689,0.921845456587778,hover,wyd,absolute,half,all
10.743324012134245,-8.388464431283552,0.8487419610786588,10.94865346061355,153.33046647187655,0.9360161902213132,place,wyd,absolute,half,all
7.97067071940498,11.402188159284563,0.9593674414197824,13.372013798219447,140.54515042078174,0.9854409394062884,hover,wangchen1,absolute,whole,mean
7.54809901732394,13.110583397537063,0.950973375179865,11.087336881018262,138.56207667055085,0.9831232123453539,place,wangchen1,absolute,whole,mean
6.607883469787109,20.79666410161071,0.9885500026777146,11.523937440811576,131.2158853861913,0.9819851500937375,hover,cai,absolute,whole,mean
4.901115980245746,27.68926753001696,0.9450358712593891,9.447218051337638,135.84149747717007,0.9547627787895361,place,cai,absolute,whole,mean
5.844325075259664,17.771560600994167,0.9696807897169439,12.823239262042215,129.6447547334513,0.9859081727126616,hover,czt,absolute,whole,mean
5.935319840279258,18.99036498837038,0.9684866324627022,13.38055760976862,124.59798713020503,0.9810770913377362,place,czt,absolute,whole,mean
7.974073745753171,12.9155704879905,0.9769483106786024,13.888115296442782,143.57895200679238,0.9908642313179427,hover,fjy,absolute,whole,mean
8.50604499589008,12.647557717718342,0.9719284999708725,13.41344545944393,144.30494830691893,0.9893309702639616,place,fjy,absolute,whole,mean
7.18412822329077,12.838299115735886,0.9841937215019233,14.599713093621734,138.51220146198688,0.9869718378915465,hover,fsq,absolute,whole,mean
5.8713437074226,16.991000046473538,0.9777501867937043,12.369309631918673,127.30619929682149,0.9892882025447468,place,fsq,absolute,whole,mean
7.492890365236928,15.797014709577656,0.9954469481746913,13.824903850707425,140.6568178244571,0.9950003497167969,hover,gsh,absolute,whole,mean
6.871671580056547,18.73090448829472,0.991611676282475,12.154382121768885,141.0070606043071,0.9957040268943312,place,gsh,absolute,whole,mean
8.474428778716334,10.23914949614332,0.9833689124557536,12.941015210367583,139.4965504360029,0.9895450844071574,hover,lc,absolute,whole,mean
7.857817550526707,9.578147014308122,0.9833033608324646,11.871218012899213,126.63100197655729,0.9753845590761525,place,lc,absolute,whole,mean
4.196635825371113,28.3492980331327,0.9710647876104375,11.026547317875956,134.55717604102352,0.9810021537899086,hover,luyiqin,absolute,whole,mean
4.877757570042903,13.859843361584755,0.9464356070004478,9.847231804390557,142.5681588927174,0.9877229037978624,place,luyiqin,absolute,whole,mean
6.497534596690722,8.551648031712432,0.9737977991579506,9.829520812910589,136.53124562691275,0.9709722313594429,hover,lwk,absolute,whole,mean
6.398290875873028,21.785684257538165,0.9754557955101131,8.196035257148697,137.33395871582348,0.9628705758566922,place,lwk,absolute,whole,mean
8.318888361205326,9.127279447424911,0.9846089985433217,14.297471352833254,123.28440035496821,0.9922451605418481,hover,lxy,absolute,whole,mean
7.355801757915111,8.398078943147087,0.9808219650076,13.207545661998283,117.11368683810805,0.9912077807953085,place,lxy,absolute,whole,mean
6.902629805453453,15.91743757374288,0.9748603635769256,12.197217755901661,144.2129317104021,0.9892461760191523,hover,qdn,absolute,whole,mean
5.955894246265751,19.601257338085766,0.9695984078343376,11.612549365700646,150.7274208769032,0.9919787981597077,place,qdn,absolute,whole,mean
7.312176144844133,13.94301161081535,0.9653792667137155,11.9112279475923,145.07727735642473,0.9840499577771398,hover,wyd,absolute,whole,mean
7.550017830747917,11.460189114173268,0.9678081487391589,11.70171986765399,150.84345060420662,0.9753042984857674,place,wyd,absolute,whole,mean
11.477702850888136,-11.488155929348835,0.9607585340586441,13.45565283878976,141.2009653960813,0.9749208745273874,hover,wangchen1,absolute,half,mean
11.100019510368362,-10.040709331303916,0.9467149310210842,11.885111096260493,137.7554900264284,0.9843851702680684,place,wangchen1,absolute,half,mean
7.792109802947978,12.964040159580087,0.9790663337694973,12.976200862623076,129.81655574072903,0.9859827704584362,hover,cai,absolute,half,mean
7.419194701804535,11.071320544573155,0.921822204683947,10.220368272371438,136.44135753585618,0.9664284193731321,place,cai,absolute,half,mean
9.219843085050277,-5.811875630524682,0.9729471352080838,13.097202112569596,127.94113729795353,0.9841918403285017,hover,czt,absolute,half,mean
8.719450854594799,-0.3771545116654522,0.967806723801357,12.933001003979067,124.2535292578774,0.9653156496381197,place,czt,absolute,half,mean
10.086313285817821,-1.1996927296056725,0.9401419249689632,14.777852278509032,142.00698027184757,0.9953123041579882,hover,fjy,absolute,half,mean
10.37981457855957,0.41809811518361073,0.9189212176664135,13.699284391394826,143.62097915734188,0.9824347157273278,place,fjy,absolute,half,mean
8.638656239048146,3.142680861348083,0.9614599032304187,14.771984529191721,137.44869615058562,0.9881094777904624,hover,fsq,absolute,half,mean
6.761794956908477,11.547367998844088,0.9579107548371082,13.278629320138759,125.97278598758064,0.9884055710216912,place,fsq,absolute,half,mean
7.577610855982829,15.622090696978773,0.9933576836027445,13.198387487239053,141.27153687548525,0.9951822350352809,hover,gsh,absolute,half,mean
7.279834629907394,16.490990158385628,0.9798693492460175,12.061917813635366,141.10212667668702,0.995573291344392,place,gsh,absolute,half,mean
11.69629054915062,-11.7227117122044,0.9875567677588662,13.71971447271372,138.7844271888784,0.9935306468307936,hover,lc,absolute,half,mean
10.564236701865674,-8.717131718461843,0.9791153108475162,12.139431159857761,127.65450898902613,0.9837946404877722,place,lc,absolute,half,mean
5.780209196658064,17.916884713751394,0.988637071784733,10.891606374207882,134.20962809946056,0.9678133312004719,hover,luyiqin,absolute,half,mean
8.204470598409545,-8.208786135148586,0.9694287552563833,10.445695104117638,142.62217430066593,0.9901523651965014,place,luyiqin,absolute,half,mean
10.073253958431241,-16.027496311187548,0.9741225002227438,10.489945383829308,136.9530964834496,0.9680276401209928,hover,lwk,absolute,half,mean
8.978473259773954,4.256605683354053,0.9609019532277068,8.968835243120294,137.33160586564185,0.9622947929468495,place,lwk,absolute,half,mean
11.489813470553955,-13.09897228117606,0.981616920951248,14.033821001761744,123.00412714498137,0.9882667296442594,hover,lxy,absolute,half,mean
10.810469592433353,-16.05316621363321,0.9792625866464508,12.735692134560116,117.46395620571249,0.9857936097556358,place,lxy,absolute,half,mean
9.981221961798617,-4.757905915402731,0.9854799794197899,12.583182641155256,143.36169875179235,0.9809459520620635,hover,qdn,absolute,half,mean
9.12443047634781,-1.941965301359346,0.9798029592483554,12.103682883514779,150.24949687242068,0.9955300304921565,place,qdn,absolute,half,mean
10.56474745002003,-7.185230280092597,0.9763615598657224,11.115471790307314,147.4333377456663,0.9905168422798881,hover,wyd,absolute,half,mean
10.117965737399896,-4.957778109917854,0.9708504658956354,10.54002097783443,153.9026835747992,0.9886304163169896,place,wyd,absolute,half,mean
8.303640979288216,0.6440130691482658,0.8777896922379997,14.357962769561428,0.07095819294619432,0.9331934595608145,hover,wangchen1,relative,whole,all
7.905312728589062,0.2792576146359219,0.8605217517277988,11.887837205888523,-0.09104060940317915,0.9333070267115661,place,wangchen1,relative,whole,all
7.732098845943603,-0.2223073257607524,0.9213576038762573,13.564247942656456,-0.24842593563266563,0.9003579191563623,hover,cai,relative,whole,all
6.123820563478973,0.16400573509632765,0.8765039738939674,11.162181640789376,-0.20632539610796424,0.8479491126632276,place,cai,relative,whole,all
6.260781993613055,0.20603272577985798,0.844496451482814,12.937279024261345,0.030780572054159794,0.9130297884774119,hover,czt,relative,whole,all
6.463357936930777,0.9109710584912286,0.8232517542716908,13.695104750554558,0.13963640951365358,0.9049696241494818,place,czt,relative,whole,all
8.766329222806599,0.18354031481262634,0.8695101129113828,14.958313220246364,-0.2931231029189437,0.8897450096828844,hover,fjy,relative,whole,all
9.243814075857562,0.6288289750543368,0.8823772626319941,14.47609479821583,-0.073536226407656,0.9005603009784378,place,fjy,relative,whole,all
7.739969928953543,-0.6730243133433252,0.8996101193139567,14.746283822728586,0.41498750708370213,0.9193076181833875,hover,fsq,relative,whole,all
6.496719847828078,-0.08430459733509965,0.8698113950987308,12.75066262940331,-0.06229448108324054,0.9052012652170632,place,fsq,relative,whole,all
7.800867498975771,0.29708484486965947,0.9512253376117896,13.730782367377559,0.008633885194842317,0.9544989242405288,hover,gsh,relative,whole,all
7.318093641095649,0.21610714814746823,0.955915609627238,12.040680041552788,-0.10951712339821196,0.9375689147355468,place,gsh,relative,whole,all
9.404051396284505,-0.12552680713967335,0.9326288158754111,13.655358157546809,0.4895967765924578,0.9258684171829499,hover,lc,relative,whole,all
8.69268701092618,0.11711319207415383,0.9140295804560552,12.51816843442475,0.0038381154384943272,0.8222477175969288,place,lc,relative,whole,all
4.203082617026742,0.3502777023222659,0.8807808471070998,11.26488363107573,-0.06672045465721543,0.9136246207896445,hover,luyiqin,relative,whole,all
5.369774499081206,0.18233437777038042,0.818387774960556,10.73678983895929,0.03124611091406926,0.9186192455184716,place,luyiqin,relative,whole,all
7.177136622498343,0.021089513874925025,0.9218139937453086,10.531751167987,-0.07631911436116168,0.8679051873566921,hover,lwk,relative,whole,all
7.139118570957982,0.45754361685148165,0.9042461868611783,8.911181399832088,-0.1841358675527385,0.8766420313927343,place,lwk,relative,whole,all
9.008513386776018,0.10052508626077195,0.9316518762515054,14.500314193802346,-0.1417247229022367,0.9406172067605172,hover,lxy,relative,whole,all
7.726321732016373,0.17672234745799048,0.9227616086045877,12.833330871093665,-0.11899740116893437,0.9404701892863966,place,lxy,relative,whole,all
7.361544043189216,0.13912800478978138,0.911923803275886,13.160587122014647,-0.002645872551811701,0.9076479038072,hover,qdn,relative,whole,all
6.28990242119479,0.2743831226981047,0.8893932217625717,12.248305553681076,0.12149335312774168,0.929525830023964,place,qdn,relative,whole,all
8.56145812360948,-0.18396005948865257,0.9230405419474029,12.489620898885404,-0.010847415947524364,0.8974505998443525,hover,wyd,relative,whole,all
8.740359357669597,-0.40970337342199614,0.9248904751359129,12.052620120372897,-0.04713758090195136,0.8960086369423128,place,wyd,relative,whole,all
13.470536988210196,0.7546613218247529,0.7967446699698817,14.360007341261866,0.5947503303567839,0.946646654599635,hover,wangchen1,relative,half,all
12.329918342882124,1.5518636616103327,0.7666348915187345,12.489688139880352,-0.09538131850483805,0.9466003534350861,place,wangchen1,relative,half,all
11.598677202224161,-2.6579900497512456,0.9072284871367198,14.055755441371748,1.157905721378674,0.9524052273072269,hover,cai,relative,half,all
10.707106172049151,-1.3248084180543285,0.8442408326262657,11.22338150538562,0.06781865866557224,0.916462890693098,place,cai,relative,half,all
11.234442907027331,-0.506090158451953,0.8663599706418067,12.822455447209146,0.5247688298587769,0.9479878511761829,hover,czt,relative,half,all
11.227886433889793,0.3122402279181442,0.832477852862939,12.810451150447324,1.00619709447074,0.9176367301874893,place,czt,relative,half,all
12.776603530164431,-1.7619387411396348,0.7901558007916621,15.510720858537525,-0.03644557068453991,0.9410691328544774,hover,fjy,relative,half,all
12.58265663089272,-1.094011591877795,0.777618044270987,14.43288583509514,0.5305049601561234,0.9249422149757407,place,fjy,relative,half,all
10.022316613111325,-1.7590042107530057,0.7909711924006964,15.438637328127676,0.7646902053980673,0.9389031300902356,hover,fsq,relative,half,all
9.039980283615575,-1.1499989987773531,0.8273047596825555,13.171756105877842,0.27049898412969037,0.9345592991855906,place,fsq,relative,half,all
8.685706491630224,0.46917518244023454,0.8920628668790699,13.521885801822558,0.1466976537132068,0.9658722554146775,hover,gsh,relative,half,all
8.723860414442823,0.38781481163242354,0.9123837658260949,12.217720606060606,-0.06524666666666723,0.9677028630830022,place,gsh,relative,half,all
13.51364258302907,-1.3633133013583234,0.9246359834697753,13.977810228816118,0.5378525292111193,0.9595618472894428,hover,lc,relative,half,all
12.422119076863407,-1.3242426789061985,0.8939170124096981,11.888270380953452,0.10603498339907613,0.916626076979639,place,lc,relative,half,all
6.324594106107924,-0.15001682577408199,0.8671739540100278,11.525203434245928,0.4090782244902653,0.9451999423056772,hover,luyiqin,relative,half,all
10.779482571796361,-0.5301362385187661,0.844100826459302,11.30366710485536,0.1792068784934866,0.9361527522140903,place,luyiqin,relative,half,all
11.52495518926407,-0.8790051960691094,0.9214139848342973,10.86876901960785,-0.27261058823529294,0.9239018320213643,hover,lwk,relative,half,all
11.236744177517629,0.13371453465983743,0.9006540410118464,9.475751561106156,-0.33683987511150726,0.9389078098308515,place,lwk,relative,half,all
13.547334453356397,-0.9503903815883248,0.9102481940290025,14.324932607215782,-0.36714694155402217,0.9467543551013885,hover,lxy,relative,half,all
12.005714081941164,-0.2809639288344511,0.908987688610461,12.67052034302664,0.06292217422142188,0.9353921189583855,place,lxy,relative,half,all
11.655156703589796,-1.2319022577835335,0.92332860880988,12.8456780923994,0.4762108792846499,0.9325990962639502,hover,qdn,relative,half,all
10.195444618164037,-0.6025404303329012,0.9052032179879379,11.862636467329324,0.4538015316930093,0.9536906249648073,place,qdn,relative,half,all
13.429028596491234,-1.8974454824561409,0.9303684861029697,12.205045514926937,-0.10232258966650382,0.9431636704853537,hover,wyd,relative,half,all
13.109392940203609,-2.7108103002739203,0.8969046855517128,10.794400743579613,-0.13164478793975132,0.9289891961833793,place,wyd,relative,half,all
8.302621219295318,0.21593161264892075,0.8949514391771853,13.912698825780623,0.05146690306643964,0.9523036751622078,hover,wangchen1,relative,whole,mean
7.929724170550645,0.2999659594366765,0.8692729378698927,11.76541405777976,-0.10586279596297932,0.9552454759311382,place,wangchen1,relative,whole,mean
7.595724534870556,-0.1954717576157507,0.9379452243575541,13.446131799983927,-0.0349730896423921,0.9326679434430128,hover,cai,relative,whole,mean
5.858350508399079,0.027220778672764893,0.9079961127133775,10.95062979389327,-0.00612936083063409,0.8831093876930519,place,cai,relative,whole,mean
6.1499150871256125,-0.3181726385851943,0.8888299903745839,12.898784350843059,-0.10863745745207354,0.9480235545030379,hover,czt,relative,whole,mean
6.226405815592051,0.8938927220606381,0.8932250227597487,13.51729493076831,0.19824476860843765,0.9396323085241817,place,czt,relative,whole,mean
8.594162709278214,-0.11588264199802067,0.9214111464838058,15.15978232095325,-0.2759192353822766,0.949277605918715,hover,fjy,relative,whole,mean
9.093546039789468,0.2510701534950842,0.9203889967013283,14.530666505912375,-0.12045118134887889,0.9505661063835887,place,fjy,relative,whole,mean
7.605514801278164,-0.18558760745197295,0.9335911462848066,14.17455579273828,0.2425480109598187,0.9498350755872162,hover,fsq,relative,whole,mean
6.367918640932191,-0.2272469240891093,0.9299285676851906,12.668964348057893,-0.4516862211920428,0.952196469868572,place,fsq,relative,whole,mean
7.811220038553928,0.3361431753490868,0.9719718647433458,14.059698143285363,-0.15728961653631857,0.9737066889878159,hover,gsh,relative,whole,mean
7.335535227692934,-0.09857805477028025,0.9627615064391006,12.075761081131393,0.028138274179232092,0.9714110547296156,place,gsh,relative,whole,mean
9.398914341373661,0.030400366757211028,0.9567839048965607,13.537330537352338,0.3067627403219262,0.9634703093964838,hover,lc,relative,whole,mean
8.634557586832246,0.1336819746737864,0.9458977933258511,12.479382206091667,-0.26840466886308323,0.8703511684280533,place,lc,relative,whole,mean
4.047575560223811,-0.11020151026150132,0.8607148233826957,11.167830640107441,-0.1515388606387662,0.9455232014439531,hover,luyiqin,relative,whole,mean
5.146992828926273,0.4992251763050719,0.8655416977033433,10.407251170315153,0.01857666415724979,0.9430144405650921,place,luyiqin,relative,whole,mean
7.151264191964752,-0.5200706602746796,0.9253104090976876,10.568050790878045,0.13100059728533464,0.9032228830956146,hover,lwk,relative,whole,mean
7.286233964229515,0.38415951583646113,0.9435290927062973,8.94545535280532,-0.2367208526845339,0.902591928594335,place,lwk,relative,whole,mean
8.815016858615369,0.5561727682085296,0.9525121786265892,14.416762861753751,0.11844536606087708,0.9580877630035874,hover,lxy,relative,whole,mean
7.6472065594815275,0.3690427769703959,0.9518184501195235,12.887221504601479,-0.2313407237202436,0.9701841968129559,place,lxy,relative,whole,mean
7.351506125036036,0.20308693143576023,0.9384529454344546,12.988564087214046,-0.045402826661985474,0.9532164131641558,hover,qdn,relative,whole,mean
6.197569654460582,0.6162844619187666,0.9296311607034764,12.361508449755789,0.06159156570574109,0.9689041872725249,place,qdn,relative,whole,mean
8.415956117557316,-0.24573862590488416,0.9398732797089856,12.297657971275882,-0.00938673264846751,0.9176566295037836,hover,wyd,relative,whole,mean
8.581318696029037,0.05984384172645574,0.9436924055320347,12.016966625429685,-0.0419670697398542,0.92372664295828,place,wyd,relative,whole,mean
8.302621219295318,0.21593161264892075,0.8949514391771853,13.912698825780623,0.05146690306643964,0.9523036751622078,hover,wangchen1,relative,half,mean
7.929724170550645,0.2999659594366765,0.8692729378698927,11.76541405777976,-0.10586279596297932,0.9552454759311382,place,wangchen1,relative,half,mean
7.595724534870556,-0.1954717576157507,0.9379452243575541,13.446131799983927,-0.0349730896423921,0.9326679434430128,hover,cai,relative,half,mean
5.858350508399079,0.027220778672764893,0.9079961127133775,10.95062979389327,-0.00612936083063409,0.8831093876930519,place,cai,relative,half,mean
6.1499150871256125,-0.3181726385851943,0.8888299903745839,12.898784350843059,-0.10863745745207354,0.9480235545030379,hover,czt,relative,half,mean
6.226405815592051,0.8938927220606381,0.8932250227597487,13.51729493076831,0.19824476860843765,0.9396323085241817,place,czt,relative,half,mean
8.594162709278214,-0.11588264199802067,0.9214111464838058,15.15978232095325,-0.2759192353822766,0.949277605918715,hover,fjy,relative,half,mean
9.093546039789468,0.2510701534950842,0.9203889967013283,14.530666505912375,-0.12045118134887889,0.9505661063835887,place,fjy,relative,half,mean
7.605514801278164,-0.18558760745197295,0.9335911462848066,14.17455579273828,0.2425480109598187,0.9498350755872162,hover,fsq,relative,half,mean
6.367918640932191,-0.2272469240891093,0.9299285676851906,12.668964348057893,-0.4516862211920428,0.952196469868572,place,fsq,relative,half,mean
7.811220038553928,0.3361431753490868,0.9719718647433458,14.059698143285363,-0.15728961653631857,0.9737066889878159,hover,gsh,relative,half,mean
7.335535227692934,-0.09857805477028025,0.9627615064391006,12.075761081131393,0.028138274179232092,0.9714110547296156,place,gsh,relative,half,mean
9.398914341373661,0.030400366757211028,0.9567839048965607,13.537330537352338,0.3067627403219262,0.9634703093964838,hover,lc,relative,half,mean
8.634557586832246,0.1336819746737864,0.9458977933258511,12.479382206091667,-0.26840466886308323,0.8703511684280533,place,lc,relative,half,mean
4.047575560223811,-0.11020151026150132,0.8607148233826957,11.167830640107441,-0.1515388606387662,0.9455232014439531,hover,luyiqin,relative,half,mean
5.146992828926273,0.4992251763050719,0.8655416977033433,10.407251170315153,0.01857666415724979,0.9430144405650921,place,luyiqin,relative,half,mean
7.151264191964752,-0.5200706602746796,0.9253104090976876,10.568050790878045,0.13100059728533464,0.9032228830956146,hover,lwk,relative,half,mean
7.286233964229515,0.38415951583646113,0.9435290927062973,8.94545535280532,-0.2367208526845339,0.902591928594335,place,lwk,relative,half,mean
8.815016858615369,0.5561727682085296,0.9525121786265892,14.416762861753751,0.11844536606087708,0.9580877630035874,hover,lxy,relative,half,mean
7.6472065594815275,0.3690427769703959,0.9518184501195235,12.887221504601479,-0.2313407237202436,0.9701841968129559,place,lxy,relative,half,mean
7.351506125036036,0.20308693143576023,0.9384529454344546,12.988564087214046,-0.045402826661985474,0.9532164131641558,hover,qdn,relative,half,mean
6.197569654460582,0.6162844619187666,0.9296311607034764,12.361508449755789,0.06159156570574109,0.9689041872725249,place,qdn,relative,half,mean
8.415956117557316,-0.24573862590488416,0.9398732797089856,12.297657971275882,-0.00938673264846751,0.9176566295037836,hover,wyd,relative,half,mean
8.581318696029037,0.05984384172645574,0.9436924055320347,12.016966625429685,-0.0419670697398542,0.92372664295828,place,wyd,relative,half,mean