keysizex, offsetx, r-square-x, keysizey, offsety, r-square-y,mode,subject,touch-model,keyboard-layout,point
10.748759157991458,14.445267857308487,0.9288041436188598,17.994722147517788,182.42103356333666,0.9471817943844913,hover,wangchen1,absolute,whole,all
10.312557754534101,16.351558534555902,0.9206523664728569,15.151074744597565,179.41481275268782,0.9490294070421371,place,wangchen1,absolute,whole,all
9.153674886034384,25.450470080352712,0.9195309623567764,16.09381930825678,168.94546608560236,0.8787490845802024,hover,cai,absolute,whole,all
7.033355192643498,33.70869404762203,0.7722410429684625,12.83905679447531,176.21652021856505,0.8018153241979719,place,cai,absolute,whole,all
7.971138453003724,22.598297021161684,0.8776736379330192,17.1262160407819,168.23797061193895,0.8423797194238528,hover,czt,absolute,whole,all
7.940401450735568,25.38999544853945,0.8685295755377305,17.78731959061286,162.1788463406524,0.8653457128757416,place,czt,absolute,whole,all
10.820044413333838,16.08834928160159,0.8947416215964663,19.4294509937617,184.61169138330655,0.8842711460096412,hover,fjy,absolute,whole,all
11.367440047453792,17.025543935486994,0.9018609821143545,18.741881972425226,185.82578199632886,0.9112388480849718,place,fjy,absolute,whole,all
9.657218953793791,15.542314221434122,0.9001735583180244,19.6541014508224,178.92113508299332,0.8492407231550633,hover,fsq,absolute,whole,all
8.00453417732757,21.187753965594,0.8671099222271034,16.647310747171648,164.2911727351055,0.862444464743317,place,fsq,absolute,whole,all
10.010662945984576,20.104790932507598,0.9729353444497358,17.90663619210864,183.26679293183605,0.9371408024025973,hover,gsh,absolute,whole,all
9.246961618031333,24.09229775808215,0.9700884223941733,15.971844006601813,183.08181934605676,0.9473083388242385,place,gsh,absolute,whole,all
11.49234447219203,12.009967163342898,0.9361924290915047,17.899229512159348,180.26103202987002,0.927527216742356,hover,lc,absolute,whole,all
10.590907589364864,11.90144230974172,0.9336241559333499,16.52221764378426,162.96900389101697,0.7411604783901389,place,lc,absolute,whole,all
5.419664966593644,37.999705869900524,0.7244093390156946,14.618774659934216,175.1823691860353,0.8577763417003675,hover,luyiqin,absolute,whole,all
6.544584486989076,18.222193887674784,0.8549762168382729,13.528510560773697,184.36336017916236,0.9257610670962664,place,luyiqin,absolute,whole,all
8.856296778853007,10.649259071573402,0.9191404084110854,13.151185014426268,177.12084796065346,0.8530396410729468,hover,lwk,absolute,whole,all
8.869934807944562,28.17999941617283,0.9316367232035919,11.239815148670203,178.00895829667976,0.8293523575458277,place,lwk,absolute,whole,all
11.09260586884067,12.716458533328069,0.9588555270097633,18.874904812376478,160.05298785905003,0.912562551896795,hover,lxy,absolute,whole,all
9.691554277475749,12.281149675551815,0.9466843046806721,17.52223618616263,151.99039567978764,0.9008030208752672,place,lxy,absolute,whole,all
9.173643025622217,20.99507534711125,0.915111634016536,16.718363736672657,186.52973772805984,0.8543710478326969,hover,qdn,absolute,whole,all
8.032973181575505,24.949305637455968,0.9143445798415731,15.761270039951446,195.14718196166794,0.9081475880875072,place,qdn,absolute,whole,all
10.042028819653467,17.083265655325444,0.9096469964755207,15.610264965999482,188.57132422004315,0.9053376004242645,hover,wyd,absolute,whole,all
10.476049394825676,13.36457356998445,0.9241386431187757,15.38644340511936,195.80202584133238,0.9145772359455601,place,wyd,absolute,whole,all
15.952670937186642,-20.65710093817763,0.8780860754679616,18.48650172286059,182.81514044829632,0.9466572593378461,hover,wangchen1,absolute,half,all
15.081160344308579,-15.854021034520164,0.8374372808415566,15.76003260210081,178.99446928770942,0.949384613972613,place,wangchen1,absolute,half,all
10.85637971818598,14.027204918821619,0.8014131288060444,17.499843268881918,168.21887694624425,0.9063681690001213,hover,cai,absolute,half,all
10.772976149734735,8.663489337907693,0.6521600850916238,13.757965131131476,177.19533274137993,0.8379271557626394,place,cai,absolute,half,all
12.336113733297907,-7.8045758435874335,0.8101437504586168,16.898153144969488,166.52891208627764,0.8587695268544155,hover,czt,absolute,half,all
11.709271747168293,-0.9698985107793261,0.7998185583636181,16.753343226207203,162.3245988278956,0.8617548466202837,place,czt,absolute,half,all
12.834142191614415,2.5334359665772994,0.7278284973005068,19.695929416287505,183.59001216797586,0.898618571928066,hover,fjy,absolute,half,all
13.081381473628564,5.285424475721104,0.7505342298114379,19.213718231173328,184.60053081847536,0.9117313259600373,place,fjy,absolute,half,all
10.916675094567886,7.104973196962836,0.6982374465918814,19.13012503154026,178.81557031452058,0.8466508252975038,hover,fsq,absolute,half,all
8.628625300038742,17.247765527118407,0.6717589152119747,17.194940886454802,163.55422029054557,0.8742624575233984,place,fsq,absolute,half,all
9.795353881898475,21.713631274625865,0.9042473654964819,16.97087653370177,183.95319890977407,0.9323331940668081,hover,gsh,absolute,half,all
9.490929808214794,22.66290947157226,0.9001582000570917,15.719307448547797,183.33909922138872,0.9542162877793136,place,gsh,absolute,half,all
15.609851492151481,-16.193838043549743,0.893219274712521,18.127325324143168,180.1854974985689,0.9419873794014376,hover,lc,absolute,half,all
13.712623245293768,-9.343715594837484,0.8551618886972908,16.741087826412116,164.66497931254008,0.7916777759296436,place,lc,absolute,half,all
7.305969592060242,25.380676672962327,0.5646474024753387,14.274487336510214,174.99850752828024,0.8547055141741611,hover,luyiqin,absolute,half,all
11.044052272906557,-11.612039630877742,0.7962063770604352,14.281961581155203,184.61902057141097,0.9344108189365036,place,luyiqin,absolute,half,all
13.508622108850776,-21.19118322772404,0.8630304913765816,14.585751954870455,177.30343954758544,0.8896361348083238,hover,lwk,absolute,half,all
12.132429216614563,5.9800875438572545,0.8490314674243501,12.469408843249843,178.04075413061878,0.8667208994703668,place,lwk,absolute,half,all
15.086202510029457,-15.31950524936736,0.9125926980620057,18.803697070693463,159.43579642675596,0.9141864924363857,hover,lxy,absolute,half,all
13.711200263203446,-16.204212846833563,0.8987818061505684,16.999329520813582,152.52736171047718,0.9012093185942148,place,lxy,absolute,half,all
13.595543964990222,-8.649975170159149,0.8819879944330962,16.542491909748364,186.83288828947428,0.8611484802958199,hover,qdn,absolute,half,all
12.53526473823092,-5.633891328723829,0.888603998922171,16.080633684402336,195.02645580701326,0.9220521924337448,place,qdn,absolute,half,all
14.496440858263767,-12.233127135987386,0.864722311512203,15.07562942622948,190.73859407274597,0.921845456587778,hover,wyd,absolute,half,all
14.170444372005068,-10.879838367374767,0.8487419610786588,14.44127391454927,198.86961501402388,0.9360161902213132,place,wyd,absolute,half,all
10.513314678895169,14.788638042592078,0.9593674414197824,17.63768619985145,182.2870600957539,0.9854409394062884,hover,wangchen1,absolute,whole,mean
9.955942603850277,17.00442666660557,0.950973375179865,14.624197346063086,179.71501344170446,0.9831232123453539,place,wangchen1,absolute,whole,mean
8.715798296649197,26.97327333978909,0.9885500026777146,15.200073484430467,170.1870033458901,0.9819851500937375,hover,cai,absolute,whole,mean
6.464571977944138,35.91297998643199,0.9450358712593891,12.460880609714344,176.18642222788958,0.9547627787895361,place,cai,absolute,whole,mean
7.708664774267496,23.049714099489435,0.9696807897169439,16.91385258663368,168.14924688928633,0.9859081727126616,hover,czt,absolute,whole,mean
7.828686869328341,24.63050338991638,0.9684866324627022,17.64895548728481,161.60358930787592,0.9810770913377362,place,czt,absolute,whole,mean
10.517803270648432,16.751494922923676,0.9769483106786024,18.31842407600803,186.22190075280972,0.9908642313179427,hover,fjy,absolute,whole,mean
11.219473349579015,16.40388235988069,0.9719284999708725,17.692334561006543,187.16351795407385,0.9893309702639616,place,fjy,absolute,whole,mean
9.475865126520526,16.651273953109442,0.9841937215019233,19.257021570487066,179.65032529619697,0.9869718378915465,hover,fsq,absolute,whole,mean
7.744302350090409,22.037327060276176,0.9777501867937043,16.31511940450073,165.11614048797748,0.9892882025447468,place,fsq,absolute,whole,mean
9.883122391747508,20.488728078322218,0.9954469481746913,18.235048179083094,182.43189271832085,0.9950003497167969,hover,gsh,absolute,whole,mean
9.063734814094586,24.29398312131825,0.991611676282475,16.031630018613157,182.8861576037863,0.9957040268943312,place,gsh,absolute,whole,mean
11.177771559126844,13.280176896497885,0.9833689124557536,17.06919906247484,180.92702591549576,0.9895450844071574,hover,lc,absolute,whole,mean
10.364461349144726,12.422856677557634,0.9833033608324646,15.65813655901406,164.2404095635948,0.9753845590761525,place,lc,absolute,whole,mean
5.535362653664499,36.76903954897311,0.9710647876104375,14.544015912278384,174.5206573252075,0.9810021537899086,hover,luyiqin,absolute,whole,mean
6.433762234886588,17.976216839975425,0.9464356070004478,12.988498749991145,184.91090208385447,0.9877229037978624,place,luyiqin,absolute,whole,mean
8.570248133035061,11.091487497131023,0.9737977991579506,12.965137952229066,177.08102557810582,0.9709722313594429,hover,lwk,absolute,whole,mean
8.439345665276523,28.256032482027,0.9754557955101131,10.81057050417913,178.12214445442305,0.9628705758566922,place,lwk,absolute,whole,mean
10.972613748429826,11.83808144331011,0.9846089985433217,18.85836471438706,159.89986726039376,0.9922451605418481,hover,lxy,absolute,whole,mean
9.702302518690031,10.892308389261771,0.9808219650076,17.420752728175735,151.89645182902615,0.9912077807953085,place,lxy,absolute,whole,mean
9.104568713393105,20.644916533144514,0.9748603635769256,16.08813022003429,187.0441724283915,0.9892461760191523,hover,qdn,absolute,whole,mean
7.855824510824525,25.42283076749724,0.9695984078343376,15.316952613359152,195.49346487734346,0.9919787981597077,place,qdn,absolute,whole,mean
9.644760335049412,18.08408605922751,0.9653792667137155,15.710909662874244,188.16522873128287,0.9840499577771398,hover,wyd,absolute,whole,mean
9.958473518756502,14.863865281082727,0.9678081487391589,15.434568505435612,195.64395543365598,0.9753042984857674,place,wyd,absolute,whole,mean
15.13909006032145,-14.900138240365438,0.9607585340586441,17.748006094363692,183.13765211871743,0.9749208745273874,hover,wangchen1,absolute,half,mean
14.64092573417587,-13.022800002701178,0.9467149310210842,15.67646153596759,178.66887056427763,0.9843851702680684,place,wangchen1,absolute,half,mean
10.277792830088384,16.814360086975373,0.9790663337694973,17.115608937799838,168.37207279572553,0.9859827704584362,hover,cai,absolute,half,mean
9.785917811680182,14.359502746311382,0.921822204683947,13.480665751257925,176.96444072400547,0.9664284193731321,place,cai,absolute,half,mean
12.160973029181315,-7.538002692790512,0.9729471352080838,17.275209586479296,165.93965507544573,0.9841918403285017,hover,czt,absolute,half,mean
11.50095567721054,-0.4891694016300915,0.967806723801357,17.05862832424839,161.15682744746698,0.9653156496381197,place,czt,absolute,half,mean
13.303847223993706,-1.5560014702985572,0.9401419249689632,19.491987155353414,184.18305341258628,0.9953123041579882,hover,fjy,absolute,half,mean
13.690975429120073,0.5422732553931431,0.9189212176664135,18.069356112249775,186.2764099670724,0.9824347157273278,place,fjy,absolute,half,mean
11.394387579304503,4.076057077168463,0.9614599032304187,19.48424759400388,178.27095890730953,0.9881094777904624,hover,fsq,absolute,half,mean
8.918807548162281,14.976936294500781,0.9579107548371082,17.51451207326302,163.38670342589208,0.9884055710216912,place,fsq,absolute,half,mean
9.994868719041351,20.26185163398147,0.9933576836027445,17.40867309566831,183.22918332750436,0.9951822350352809,hover,gsh,absolute,half,mean
9.602101876847852,21.38881423542616,0.9798693492460175,15.909669596185047,183.00945829966307,0.995573291344392,place,gsh,absolute,half,mean
15.427407234329667,-15.204357090729108,0.9875567677588662,18.096303389509398,180.00340206397527,0.9935306468307936,hover,lc,absolute,half,mean
13.934228209760823,-11.30611983884501,0.9791153108475162,16.011909699852385,165.56789815876687,0.9837946404877722,place,lc,absolute,half,mean
7.624095930391986,23.238199473735556,0.988637071784733,14.366028807580197,174.06988764500034,0.9678133312004719,hover,luyiqin,absolute,half,mean
10.821696719302189,-10.646795617287715,0.9694287552563833,13.777871842331164,184.9809600679637,0.9901523651965014,place,luyiqin,absolute,half,mean
13.286621971170806,-20.78766271561025,0.9741225002227438,13.836237961270857,177.6281661390341,0.9680276401209928,hover,lwk,absolute,half,mean
11.842606229641845,5.520817571310206,0.9609019532277068,11.829893685675668,178.11909280773747,0.9622947929468495,place,lwk,absolute,half,mean
15.155063967660666,-16.98936704868535,0.981616920951248,18.51060990132374,159.53635290704082,0.9882667296442594,hover,lxy,absolute,half,mean
14.259009392419593,-20.820956579082274,0.9792625866464508,16.798377925484793,152.3507511988091,0.9857936097556358,place,lxy,absolute,half,mean
13.165231767612376,-6.171003972277341,0.9854799794197899,16.59721790368378,185.94012328107468,0.9809459520620635,hover,qdn,absolute,half,mean
12.03512379830276,-2.518728995863072,0.9798029592483554,15.964757723355993,194.8735974435296,0.9955300304921565,place,qdn,absolute,half,mean
13.93490188657642,-9.319243673280099,0.9763615598657224,14.661307291415346,191.2210390561292,0.9905168422798881,hover,wyd,absolute,half,mean
13.345596807630463,-6.4302382085634555,0.9708504658956354,13.902287669763613,199.61178059651456,0.9886304163169896,place,wyd,absolute,half,mean
10.952502451681157,0.8352849506853007,0.8777896922379997,18.938152893051523,0.09203277625121403,0.9331934595608145,hover,wangchen1,relative,whole,all
10.427107489008973,0.3621971261827907,0.8605217517277988,15.68005727456696,-0.11807967039592335,0.9333070267115661,place,wangchen1,relative,whole,all
10.198638377799611,-0.2883326015116959,0.9213576038762573,17.891243036363864,-0.3222084385155673,0.9003579191563623,hover,cai,relative,whole,all
8.077319323228766,0.21271543841993695,0.8765039738939674,14.722917584201186,-0.2676040387520296,0.8479491126632276,place,cai,relative,whole,all
8.257971449575619,0.26722444533647577,0.844496451482814,17.064271033000715,0.03992240195424525,0.9130297884774119,hover,czt,relative,whole,all
8.525169118811695,1.1815294628631234,0.8232517542716908,18.06384316598146,0.1811084231392087,0.9049696241494818,place,czt,relative,whole,all
11.562788244881903,0.23805178831197635,0.8695101129113828,19.730015137504953,-0.38018066448587,0.8897450096828844,hover,fjy,relative,whole,all
12.192590766056124,0.8155911806454748,0.8823772626319941,19.093969038846677,-0.09537648565072983,0.9005603009784378,place,fjy,relative,whole,all
10.209020336289722,-0.8729125344062928,0.8996101193139567,19.450348362179003,0.5382387966875617,0.9193076181833875,hover,fsq,relative,whole,all
8.569173479285235,-0.10934306274362424,0.8698113950987308,16.818124008182966,-0.08079594196496298,0.9052012652170632,place,fsq,relative,whole,all
10.289344231149041,0.38531904379594833,0.9512253376117896,18.110901942571,0.011198149097710485,0.9544989242405288,hover,gsh,relative,whole,all
9.652565512605161,0.28029097114726625,0.955915609627238,15.881656974808127,-0.1420437090474809,0.9375689147355468,place,gsh,relative,whole,all
12.40394379169926,-0.1628082688601563,0.9326288158754111,18.011417409804242,0.6350070192404178,0.9258684171829499,hover,lc,relative,whole,all
11.465654167411632,0.1518958101201775,0.9140295804560552,16.511464165006245,0.004978035723727142,0.8222477175969288,place,lc,relative,whole,all
5.543865971858272,0.45431017991197886,0.8807808471070998,14.858381509388886,-0.08653642969040841,0.9136246207896445,hover,luyiqin,relative,whole,all
7.0827325642881105,0.2364876879681834,0.818387774960556,14.161825797587303,0.04052620585554782,0.9186192455184716,place,luyiqin,relative,whole,all
9.466643205075314,0.027353099495777758,0.9218139937453086,13.891379790574852,-0.09898589132642668,0.8679051873566921,hover,lwk,relative,whole,all
9.416497395093579,0.5934340710563717,0.9042461868611783,11.753848266378524,-0.23882422021590183,0.8766420313927343,place,lwk,relative,whole,all
11.882229157157568,0.1303810368802212,0.9316518762515054,19.125914421625293,-0.183816965604201,0.9406172067605172,hover,lxy,relative,whole,all
10.191018364529596,0.22920888465301364,0.9227616086045877,16.927163418972544,-0.15433962931610787,0.9404701892863966,place,lxy,relative,whole,all
9.709876592966575,0.18044902221234643,0.911923803275886,17.358814413937317,-0.003431696699699776,0.9076479038072,hover,qdn,relative,whole,all
8.296381293555928,0.3558749101394418,0.8893932217625717,16.155515025305338,0.15757687900668094,0.929525830023964,place,qdn,relative,whole,all
11.292563265040904,-0.23859619715678237,0.9230405419474029,16.473809965629847,-0.0140690984839391,0.8974505998443525,hover,wyd,relative,whole,all
11.528533992766198,-0.531385275328329,0.9248904751359129,15.89740593877185,-0.06113744242983091,0.8960086369423128,place,wyd,relative,whole,all
17.76763828744925,0.9787957344067044,0.7967446699698817,18.9408496831244,0.7713911784727487,0.946646654599635,hover,wangchen1,relative,half,all
16.26316229426152,2.0127671691086015,0.7666348915187345,16.473898656502183,-0.12370957010077495,0.9466003534350861,place,wangchen1,relative,half,all
15.298655229733669,-3.4474130945273656,0.9072284871367198,18.539541427169333,1.5018037206281403,0.9524052273072269,hover,cai,relative,half,all
14.12267304093283,-1.7182765182164639,0.8442408326262657,14.803640205603632,0.08796080028924719,0.916462890693098,place,cai,relative,half,all
14.818230194369049,-0.6563989355121831,0.8663599706418067,16.912818734868864,0.6806251723268336,0.9479878511761829,hover,czt,relative,half,all
14.809582206300636,0.404975575609833,0.832477852862939,16.89698506744002,1.3050376315285497,0.9176367301874893,place,czt,relative,half,all
16.852340056286884,-2.2852345472581064,0.7901558007916621,20.458640812410994,-0.04726990517784826,0.9410691328544774,hover,fjy,relative,half,all
16.596524096147498,-1.4189330346655,0.777618044270987,19.03697641649049,0.688064933322492,0.9249422149757407,place,fjy,relative,half,all
13.219435612693838,-2.2814284613466485,0.7909711924006964,20.363562635800402,0.9918031964012932,0.9389031300902356,hover,fsq,relative,half,all
11.923733994088943,-1.491548701414227,0.8273047596825555,17.373546303652873,0.35083718241620837,0.9345592991855906,place,fsq,relative,half,all
11.456446862460265,0.6085202116249842,0.8920628668790699,17.835367372603955,0.19026685686602923,0.9658722554146775,hover,gsh,relative,half,all
11.506771886650084,0.5029958106872533,0.9123837658260949,16.11517347939394,-0.08462492666666739,0.9677028630830022,place,gsh,relative,half,all
17.824494567015343,-1.7682173518617454,0.9246359834697753,18.436731691808458,0.6975947303868216,0.9595618472894428,hover,lc,relative,half,all
16.384775062382833,-1.7175427545413393,0.8939170124096981,15.680628632477603,0.13752737346860175,0.916626076979639,place,lc,relative,half,all
8.342139625956351,-0.19457182302898432,0.8671739540100278,15.201743329770379,0.5305744571638741,0.9451999423056772,hover,luyiqin,relative,half,all
14.2181375121994,-0.6875867013588396,0.844100826459302,14.90953691130422,0.2324313214060521,0.9361527522140903,place,luyiqin,relative,half,all
15.201415894639307,-1.1400697393016348,0.9214139848342973,14.335906336862754,-0.3535759329411749,0.9239018320213643,hover,lwk,relative,half,all
14.821265570145751,0.17342775145380915,0.9006540410118464,12.498516309099019,-0.4368813180196249,0.9389078098308515,place,lwk,relative,half,all
17.868934143977086,-1.2326563249200573,0.9102481940290025,18.894586108917615,-0.4761895831955667,0.9467543551013885,hover,lxy,relative,half,all
15.835536874080395,-0.364410215698283,0.908987688610461,16.712416332452136,0.08161005996518417,0.9353921189583855,place,lxy,relative,half,all
15.37315169203494,-1.5977772283452427,0.92332860880988,16.94344940387481,0.6176455104321908,0.9325990962639502,hover,qdn,relative,half,all
13.447791451358365,-0.7814949381417727,0.9052032179879379,15.646817500407378,0.588580586605833,0.9536906249648073,place,qdn,relative,half,all
17.712888718771936,-2.4609867907456144,0.9303684861029697,16.09845503418863,-0.13271239879745544,0.9431636704853537,hover,wyd,relative,half,all
17.29128928812856,-3.5159209594552743,0.8969046855517128,14.23781458078151,-0.17074328995785745,0.9289891961833793,place,wyd,relative,half,all
10.951157388250524,0.2800633016056502,0.8949514391771853,18.350849751204642,0.06675257327717221,0.9523036751622078,hover,wangchen1,relative,whole,mean
10.4593061809563,0.3890558493893694,0.8692729378698927,15.518581142211502,-0.13730404636398416,0.9552454759311382,place,wangchen1,relative,whole,mean
10.018760661494264,-0.25352686962762866,0.9379452243575541,17.7354478441788,-0.04536009726618255,0.9326679434430128,hover,cai,relative,whole,mean
7.727164320578385,0.035305349938576064,0.9079961127133775,14.443880698145223,-0.007949780997332415,0.8831093876930519,place,cai,relative,whole,mean
8.111737999918683,-0.412669912244997,0.8888299903745839,17.013496558761993,-0.14090278231533937,0.9480235545030379,hover,czt,relative,whole,mean
8.212629270765916,1.1593788605126476,0.8932250227597487,17.8293120136834,0.2571234648851436,0.9396323085241817,place,czt,relative,whole,mean
11.335700613537963,-0.15029978667143282,0.9214111464838058,19.995752881337335,-0.35786724829081273,0.949277605918715,hover,fjy,relative,whole,mean
11.994387226482308,0.3256379890831242,0.9203889967013283,19.16594912129842,-0.1562251822094959,0.9505661063835887,place,fjy,relative,whole,mean
10.031674022885898,-0.2407071268652089,0.9335911462848066,18.69623909062179,0.31458477021488485,0.9498350755872162,hover,fsq,relative,whole,mean
8.39928468738956,-0.29473926054357474,0.9299285676851906,16.71036397508836,-0.5858370288860795,0.952196469868572,place,fsq,relative,whole,mean
10.302999230852631,0.4359776984277655,0.9719718647433458,18.544741850993393,-0.20400463264760518,0.9737066889878159,hover,gsh,relative,whole,mean
9.67557096532698,-0.1278557370370535,0.9627615064391006,15.927928866012307,0.03649534161046402,0.9714110547296156,place,gsh,relative,whole,mean
12.39716801627186,0.039429275684102705,0.9567839048965607,17.855738978767732,0.39787127419753826,0.9634703093964838,hover,lc,relative,whole,mean
11.388981457031733,0.17338552115190095,0.9458977933258511,16.460305129834907,-0.34812085551541894,0.8703511684280533,place,lc,relative,whole,mean
5.338752163935206,-0.1429313588091672,0.8607148233826957,14.730368614301714,-0.19654590224847976,0.9455232014439531,hover,luyiqin,relative,whole,mean
6.788883541353754,0.6474950536676782,0.8655416977033433,13.727164293645686,0.024093933411952977,0.9430144405650921,place,luyiqin,relative,whole,mean
9.432517469201507,-0.6745316463762594,0.9253104090976876,13.93925899316814,0.16990777467907903,0.9032228830956146,hover,lwk,relative,whole,mean
9.61054259881873,0.49825489203989004,0.9435290927062973,11.799055610350216,-0.3070269459318405,0.902591928594335,place,lwk,relative,whole,mean
11.627007236513672,0.7213560803664628,0.9525121786265892,19.015710214653197,0.15362363978095755,0.9580877630035874,hover,lxy,relative,whole,mean
10.086665451956135,0.4786484817306034,0.9518184501195235,16.99824516456935,-0.30004891866515593,0.9701841968129559,place,lxy,relative,whole,mean
9.696636578922531,0.26340375007218103,0.9384529454344546,17.131916031035328,-0.058887466180595156,0.9532164131641558,hover,qdn,relative,whole,mean
8.174594374233507,0.7993209471086403,0.9296311607034764,16.304829645227883,0.0798842607203462,0.9689041872725249,place,qdn,relative,whole,mean
11.1006461190581,-0.3187229977986347,0.9398732797089856,16.22061086411289,-0.01217459224506236,0.9176566295037836,hover,wyd,relative,whole,mean
11.318759360062298,0.07761746271921309,0.9436924055320347,15.850378978941754,-0.054431289452590896,0.92372664295828,place,wyd,relative,whole,mean
10.951157388250524,0.2800633016056502,0.8949514391771853,18.350849751204642,0.06675257327717221,0.9523036751622078,hover,wangchen1,relative,half,mean
10.4593061809563,0.3890558493893694,0.8692729378698927,15.518581142211502,-0.13730404636398416,0.9552454759311382,place,wangchen1,relative,half,mean
10.018760661494264,-0.25352686962762866,0.9379452243575541,17.7354478441788,-0.04536009726618255,0.9326679434430128,hover,cai,relative,half,mean
7.727164320578385,0.035305349938576064,0.9079961127133775,14.443880698145223,-0.007949780997332415,0.8831093876930519,place,cai,relative,half,mean
8.111737999918683,-0.412669912244997,0.8888299903745839,17.013496558761993,-0.14090278231533937,0.9480235545030379,hover,czt,relative,half,mean
8.212629270765916,1.1593788605126476,0.8932250227597487,17.8293120136834,0.2571234648851436,0.9396323085241817,place,czt,relative,half,mean
11.335700613537963,-0.15029978667143282,0.9214111464838058,19.995752881337335,-0.35786724829081273,0.949277605918715,hover,fjy,relative,half,mean
11.994387226482308,0.3256379890831242,0.9203889967013283,19.16594912129842,-0.1562251822094959,0.9505661063835887,place,fjy,relative,half,mean
10.031674022885898,-0.2407071268652089,0.9335911462848066,18.69623909062179,0.31458477021488485,0.9498350755872162,hover,fsq,relative,half,mean
8.39928468738956,-0.29473926054357474,0.9299285676851906,16.71036397508836,-0.5858370288860795,0.952196469868572,place,fsq,relative,half,mean
10.302999230852631,0.4359776984277655,0.9719718647433458,18.544741850993393,-0.20400463264760518,0.9737066889878159,hover,gsh,relative,half,mean
9.67557096532698,-0.1278557370370535,0.9627615064391006,15.927928866012307,0.03649534161046402,0.9714110547296156,place,gsh,relative,half,mean
12.39716801627186,0.039429275684102705,0.9567839048965607,17.855738978767732,0.39787127419753826,0.9634703093964838,hover,lc,relative,half,mean
11.388981457031733,0.17338552115190095,0.9458977933258511,16.460305129834907,-0.34812085551541894,0.8703511684280533,place,lc,relative,half,mean
5.338752163935206,-0.1429313588091672,0.8607148233826957,14.730368614301714,-0.19654590224847976,0.9455232014439531,hover,luyiqin,relative,half,mean
6.788883541353754,0.6474950536676782,0.8655416977033433,13.727164293645686,0.024093933411952977,0.9430144405650921,place,luyiqin,relative,half,mean
9.432517469201507,-0.6745316463762594,0.9253104090976876,13.93925899316814,0.16990777467907903,0.9032228830956146,hover,lwk,relative,half,mean
9.61054259881873,0.49825489203989004,0.9435290927062973,11.799055610350216,-0.3070269459318405,0.902591928594335,place,lwk,relative,half,mean
11.627007236513672,0.7213560803664628,0.9525121786265892,19.015710214653197,0.15362363978095755,0.9580877630035874,hover,lxy,relative,half,mean
10.086665451956135,0.4786484817306034,0.9518184501195235,16.99824516456935,-0.30004891866515593,0.9701841968129559,place,lxy,relative,half,mean
9.696636578922531,0.26340375007218103,0.9384529454344546,17.131916031035328,-0.058887466180595156,0.9532164131641558,hover,qdn,relative,half,mean
8.174594374233507,0.7993209471086403,0.9296311607034764,16.304829645227883,0.0798842607203462,0.9689041872725249,place,qdn,relative,half,mean
11.1006461190581,-0.3187229977986347,0.9398732797089856,16.22061086411289,-0.01217459224506236,0.9176566295037836,hover,wyd,relative,half,mean
11.318759360062298,0.07761746271921309,0.9436924055320347,15.850378978941754,-0.054431289452590896,0.92372664295828,place,wyd,relative,half,mean
